Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urban_share_2010;urban_share_2020;urban_share_2030;urban_share_2040;urban_share_2050;urban_share_2060;urban_share_2070;urban_share_2080;urban_share_2090;urban_share_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100;urbangrowthrate2020;urbangrowthrate2030;urbangrowthrate2040;urbangrowthrate2050;urbangrowthrate2060;urbangrowthrate2070;urbangrowthrate2080;urbangrowthrate2090;urbangrowthrate2100;Values
GHA;Ghana;SSP4_GHA;24.392;30.746;38.096;45.96;54.061;61.853;69.237;76.149;82.375;87.867;51.471;60.484;68.214;74.594;79.745;83.857;87.124;89.716;91.774;93.41;12.5548063;18.5964106;25.9868054;34.2834024;43.1109444;51.8680702;60.3220439;68.3178368;75.5988325;82.0765647;1.48121844;1.39740974;1.3192619;1.25748734;1.20312999;1.16298994;1.13255176;1.10657532;1.08568561;GHA
GIN;Guinea;SSP4_GIN;9.982;12.057;14.15;16.021;17.599;18.817;19.912;20.962;21.948;22.916;35.361;44.868;54.047;62.315;69.408;75.301;80.108;83.989;87.107;89.609;3.52973502;5.40973476;7.6476505;9.98348615;12.2151139;14.1693892;15.951105;17.6057742;19.1182444;20.5347984;1.53261781;1.41368308;1.3054318;1.22353191;1.1599883;1.12574401;1.10373383;1.08590762;1.07409436;GIN
GLP;Guadeloupe;SSP4_GLP;0.461;0.48;0.491;0.492;0.482;0.465;0.444;0.422;0.399;0.373;98.408;99.747;99.854;99.902;99.93;99.947;99.959;99.968;99.975;99.98;0.45366088;0.4787856;0.49028314;0.49151784;0.4816626;0.46475355;0.44381796;0.42186496;0.39890025;0.3729254;1.05538216;1.02401396;1.00251834;0.979949375;0.964894409;0.954953351;0.950536026;0.945563836;0.934883846;GLP
GMB;Gambia;SSP4_GMB;1.728;2.228;2.753;3.261;3.73;4.146;4.527;4.886;5.222;5.538;58.149;65.61;72.753;79.19;84.641;88.996;92.305;94.719;96.425;97.603;1.00481472;1.4617908;2.00289009;2.5823859;3.1571093;3.68977416;4.17864735;4.62797034;5.0353135;5.40525414;1.45478641;1.37016192;1.28932981;1.2225552;1.16871917;1.13249407;1.10752833;1.08801767;1.07346924;GMB
GNB;Guinea-Bissau;SSP4_GNB;1.515;1.842;2.169;2.47;2.733;2.942;3.102;3.224;3.306;3.359;30.003;39.512;49.33;58.654;66.933;73.928;79.639;84.197;87.784;90.581;0.45454545;0.72781104;1.0699677;1.4487538;1.82927889;2.17496176;2.47040178;2.71451128;2.90213904;3.04261579;1.6011843;1.47011744;1.35401639;1.26265684;1.18897221;1.13583688;1.09881368;1.06912027;1.04840456;GNB
GNQ;Equatorial Guinea;SSP4_GNQ;0.7;0.917;1.149;1.371;1.588;1.789;1.965;2.113;2.225;2.296;39.702;45.741;51.139;55.837;59.865;63.294;66.209;68.691;70.813;72.635;0.277914;0.41944497;0.58758711;0.76552527;0.9506562;1.13232966;1.30100685;1.45144083;1.57558925;1.6676996;1.50926175;1.40086818;1.30282856;1.24183517;1.19110322;1.14896474;1.11562889;1.08553461;1.05846089;GNQ
GRC;Greece;SSP4_GRC;11.359;11.373;11.198;11.01;10.708;10.241;9.635;8.958;8.269;7.544;61.414;66.814;71.193;74.752;77.666;80.073;82.083;83.779;85.223;86.464;6.97601626;7.59875622;7.97219214;8.2301952;8.31647528;8.20027593;7.90869705;7.50492282;7.04708987;6.52284416;1.08926871;1.04914435;1.03236288;1.01048336;0.986027813;0.964442796;0.948945543;0.938995648;0.925608199;GRC
GRD;Grenada;SSP4_GRD;0.104;0.105;0.103;0.1;0.096;0.091;0.085;0.078;0.072;0.066;39.291;48.99;57.529;64.639;70.403;75.035;78.763;81.785;84.258;86.301;0.04086264;0.0514395;0.05925487;0.064639;0.06758688;0.06828185;0.06694855;0.0637923;0.06066576;0.05695866;1.25883937;1.15193324;1.09086392;1.04560528;1.01028262;0.980473581;0.952855588;0.950988756;0.938893043;GRD
GTM;Guatemala;SSP4_GTM;14.389;18.161;22.473;26.863;31.376;35.775;40.136;44.484;48.791;53.008;49.458;57.943;65.727;72.541;78.293;83.015;86.812;89.818;92.173;94.002;7.11651162;10.5230282;14.7708287;19.4866888;24.5652117;29.6986163;34.8428643;39.9546391;44.9721284;49.8285802;1.47867787;1.40366712;1.31926849;1.26061497;1.2089705;1.17321508;1.14670937;1.12557964;1.10798803;GTM
GUF;French Guiana;SSP4_GUF;0.231;0.291;0.354;0.411;0.466;0.52;0.571;0.621;0.669;0.714;76.35;79.725;83.02;86.115;88.907;91.327;93.348;94.981;96.264;97.248;0.1763685;0.23199975;0.2938908;0.35393265;0.41430662;0.4749004;0.53301708;0.58983201;0.64400616;0.69435072;1.31542622;1.26677205;1.20429986;1.17058039;1.14625347;1.12237657;1.1065912;1.09184674;1.07817403;GUF
GUM;Guam;SSP4_GUM;0.18;0.199;0.213;0.22;0.221;0.217;0.21;0.198;0.184;0.167;93.168;96.441;97.358;97.798;98.054;98.218;98.33;98.41;98.469;98.513;0.1677024;0.19191759;0.20737254;0.2151556;0.21669934;0.21313306;0.206493;0.1948518;0.18118296;0.16451671;1.14439382;1.0805291;1.03753178;1.00717499;0.983542728;0.968845471;0.943624239;0.929850071;0.908014253;GUM
GUY;Guyana;SSP4_GUY;0.754;0.768;0.761;0.726;0.673;0.611;0.551;0.495;0.442;0.395;28.604;40.203;51.921;62.43;71.118;77.967;83.234;87.241;90.278;92.581;0.21567416;0.30875904;0.39511881;0.4532418;0.47862414;0.47637837;0.45861934;0.43184295;0.39902876;0.36569495;1.43159959;1.27969957;1.14710256;1.05600176;0.995307863;0.962720747;0.941615218;0.924013603;0.916462638;GUY
HKG;Hong Kong;SSP4_HKG;7.053;7.603;8.117;8.567;8.839;8.932;8.783;8.39;7.764;6.925;100;100;100;100;100;100;100;100;100;100;7.053;7.603;8.117;8.567;8.839;8.932;8.783;8.39;7.764;6.925;1.077981;1.06760489;1.0554392;1.03174974;1.01052155;0.983318406;0.955254469;0.925387366;0.891937146;HKG
HND;Honduras;SSP4_HND;7.601;9.185;10.837;12.392;13.883;15.248;16.522;17.767;19.022;20.303;51.604;60.27;67.782;74.056;79.18;83.313;86.625;89.272;91.388;93.079;3.92242004;5.5357995;7.34553534;9.17701952;10.9925594;12.7035662;14.3121825;15.8609562;17.3838254;18.8978294;1.41132246;1.32691499;1.24933298;1.19783546;1.15565136;1.12662714;1.10821367;1.0960137;1.08709268;HND
HRV;Croatia;SSP4_HRV;4.403;4.311;4.174;4.01;3.814;3.589;3.322;3.017;2.7;2.387;57.738;63.816;68.445;71.997;74.761;76.947;78.702;80.134;81.315;82.303;2.54220414;2.75110776;2.8568943;2.8870797;2.85138454;2.76162783;2.61448044;2.41764278;2.195505;1.96457261;1.08217421;1.03845234;1.01056581;0.98763624;0.96852171;0.946717154;0.924712514;0.908118031;0.894815821;HRV
HTI;Haiti;SSP4_HTI;9.993;11.23;12.375;13.307;14.045;14.535;14.87;15.156;15.441;15.734;52.087;66.758;75.628;81.143;84.788;87.338;89.206;90.627;91.74;92.633;5.20505391;7.4969234;9.358965;10.797699;11.9084746;12.6945783;13.2649322;13.7354281;14.1655734;14.5748762;1.44031619;1.2483741;1.1537279;1.10287151;1.06601212;1.04492894;1.03546915;1.03131648;1.02889419;HTI
HUN;Hungary;SSP4_HUN;9.984;9.684;9.335;8.915;8.449;7.922;7.293;6.631;6.005;5.414;68.095;71.448;74.484;77.219;79.675;81.873;83.836;85.588;87.15;88.541;6.7986048;6.91902432;6.9530814;6.88407385;6.73174075;6.48597906;6.11415948;5.67534028;5.2333575;4.79360974;1.01771239;1.00492224;0.990075256;0.977871664;0.963492104;0.94267333;0.928229023;0.922122241;0.915972154;HUN
IDN;Indonesia;SSP4_IDN;239.871;258.522;267.771;268.717;261.103;245.742;224.881;201.059;176.346;152.336;44.281;54.011;62.387;69.268;74.799;79.215;82.747;85.588;87.892;89.774;106.217278;139.630317;167.054294;186.134892;195.302433;194.664525;186.082281;172.082377;154.994026;136.758121;1.31457255;1.19640417;1.11421794;1.04925214;0.996733744;0.955912644;0.92476498;0.900696684;0.882344461;IDN
IND;India;SSP4_IND;1224.614;1376.334;1489.144;1565.23;1600.939;1587.505;1525.97;1426.158;1302.635;1169.26;30.01;39.519;49.337;58.661;66.94;73.935;79.646;84.205;87.791;90.587;367.506661;543.913433;734.698975;918.17957;1071.66857;1173.72182;1215.37407;1200.89634;1143.59629;1059.19756;1.48000973;1.35076453;1.24973574;1.16716664;1.09522837;1.03548732;0.988087847;0.952285598;0.926198837;IND
IRL;Ireland;SSP4_IRL;4.47;4.992;5.372;5.684;5.911;6.004;5.961;5.82;5.605;5.318;61.941;67.349;71.734;75.298;78.216;80.628;82.641;84.339;85.784;87.027;2.7687627;3.36206208;3.85355048;4.27993832;4.62334776;4.84090512;4.92623001;4.9085298;4.8081932;4.62809586;1.21428322;1.14618659;1.11064805;1.08023701;1.04705624;1.01762581;0.996406946;0.979558727;0.962543656;IRL
IRN;Iran;SSP4_IRN;73.974;81.709;86.058;88.136;87.911;84.681;78.916;71.39;63.82;57.322;70.753;79.282;84.21;87.338;89.474;91.017;92.178;93.083;93.806;94.396;52.3388242;64.7805294;72.4694418;76.9762197;78.6574881;77.0741058;72.7431905;66.4519537;59.8669892;54.1096751;1.23771465;1.11869172;1.06218867;1.0218414;0.979869909;0.943808426;0.913514423;0.900906382;0.903831575;IRN
IRQ;Iraq;SSP4_IRQ;31.672;42.22;55.117;69.261;84.387;100.085;116.22;132.866;149.74;166.825;66.173;73.068;78.281;82.253;85.322;87.733;89.654;91.208;92.479;93.53;20.9583126;30.8493096;43.1461388;56.9692503;72.0006761;87.8075731;104.195879;121.184421;138.478055;156.031422;1.47193671;1.39860954;1.32037888;1.26385156;1.21953817;1.18663886;1.16304428;1.14270509;1.1267592;IRQ
ISL;Iceland;SSP4_ISL;0.32;0.365;0.401;0.429;0.451;0.464;0.467;0.461;0.444;0.418;93.416;96.784;97.597;97.97;98.179;98.31;98.397;98.456;98.498;98.529;0.2989312;0.3532616;0.39136397;0.4202913;0.44278729;0.4561584;0.45951399;0.45388216;0.43733112;0.41185122;1.18174884;1.10785879;1.07391414;1.05352476;1.03019759;1.00735619;0.987743942;0.9635345;0.941737739;ISL
ISR;Israel;SSP4_ISR;7.418;9.115;10.638;12.03;13.216;14.155;14.992;15.711;16.281;16.719;91.853;92.185;92.505;92.813;93.109;93.394;93.668;93.931;94.184;94.427;6.81365554;8.40266275;9.8406819;11.1654039;12.3052854;13.2199207;14.0427066;14.7574994;15.334097;15.7872501;1.23320921;1.17113851;1.13461689;1.10209049;1.07432865;1.06223834;1.05090136;1.0390715;1.02955199;ISR
ITA;Italy;SSP4_ITA;60.551;61.412;60.989;60.214;58.675;56.156;52.918;49.566;46.151;42.244;68.36;71.622;74.639;77.407;79.929;82.215;84.275;86.123;87.775;89.246;41.3926636;43.9845026;45.5215797;46.609851;46.8983408;46.1686554;44.5966445;42.6877262;40.5090403;37.7010802;1.0626159;1.03494588;1.02390671;1.00618946;0.984441127;0.965950689;0.95719592;0.94896224;0.930683127;ITA
JAM;Jamaica;SSP4_JAM;2.741;2.8;2.773;2.671;2.51;2.304;2.103;1.915;1.73;1.554;52.006;60.614;68.088;74.341;79.453;83.577;86.881;89.518;91.62;93.296;1.42548446;1.697192;1.88808024;1.98564811;1.9942703;1.92561408;1.82710743;1.7142697;1.585026;1.44981984;1.19060716;1.11247298;1.0516757;1.00434225;0.965573263;0.948844033;0.938242422;0.924607137;0.914697828;JAM
JOR;Jordan;SSP4_JOR;6.187;8.106;10.298;12.514;14.789;17.061;19.046;20.755;22.203;23.283;78.527;85.457;89.93;92.902;94.931;96.344;97.344;98.061;98.579;98.955;4.85846549;6.92714442;9.2609914;11.6257563;14.0393456;16.4372498;18.5401382;20.3525605;21.8874954;23.0396926;1.42578854;1.33691328;1.25534684;1.20760708;1.17079886;1.12793432;1.09775668;1.07541728;1.05264181;JOR
JPN;Japan;SSP4_JPN;126.536;124.147;118.399;111.147;103.098;94.727;85.598;76.267;66.872;57.898;66.833;70.686;74.163;77.276;80.046;82.501;84.668;86.575;88.252;89.722;84.5678049;87.7545484;87.8082504;85.8899557;82.5258251;78.1507223;72.4741146;66.0281552;59.0158774;51.9472436;1.0376827;1.00061196;0.978153594;0.960832083;0.946985046;0.927363338;0.91105846;0.893798671;0.880224879;JPN
KAZ;Kazakhstan;SSP4_KAZ;16.026;17.361;18.051;18.382;18.279;17.742;16.888;15.749;14.423;13.006;58.506;66.256;73.239;79.243;84.2;88.157;91.229;93.565;95.312;96.602;9.37617156;11.5027042;13.2203719;14.5664483;15.390918;15.6408149;15.4067535;14.7355519;13.7468498;12.5640561;1.2268018;1.1493273;1.10181834;1.0566006;1.01623665;0.985035216;0.956434581;0.932903627;0.913958932;KAZ
KEN;Kenya;SSP4_KEN;40.513;52.139;64.995;78.358;91.675;103.901;115.398;126.388;136.331;145.095;22.18;31.171;40.921;50.438;58.999;66.29;72.31;77.205;81.165;84.371;8.9857834;16.2522477;26.596604;39.522208;54.0873333;68.8759729;83.4442938;97.5778554;110.653056;122.418102;1.8086623;1.63648773;1.48598701;1.36853015;1.2734215;1.21151528;1.16937721;1.13399762;1.10632374;KEN
KGZ;Kyrgyzstan;SSP4_KGZ;5.334;5.747;5.909;5.909;5.727;5.421;5.057;4.642;4.211;3.793;34.549;44.243;53.465;61.633;68.538;74.221;78.841;82.58;85.608;88.068;1.84284366;2.54264521;3.15924685;3.64189397;3.92517126;4.02352041;3.98698937;3.8333636;3.60495288;3.34041924;1.37974005;1.242504;1.15277284;1.07778296;1.02505602;0.990920628;0.961468227;0.940415065;0.92661939;KGZ
KHM;Cambodia;SSP4_KHM;14.138;15.314;15.916;15.983;15.654;14.959;13.996;12.885;11.779;10.754;20.108;27.683;36.573;46.208;55.845;64.798;72.609;79.092;84.273;88.297;2.84286904;4.23937462;5.82095868;7.38542464;8.7419763;9.69313282;10.1623556;10.1910042;9.92651667;9.49545938;1.49123106;1.37307013;1.26876431;1.18367958;1.10880337;1.04840776;1.00281909;0.974046961;0.956575171;KHM
KOR;South Korea;SSP4_KOR;48.184;49.134;48.844;47.209;44.107;40.033;35.658;31.396;27.444;23.861;82.958;85.617;88.011;90.118;91.939;93.482;94.771;95.832;96.695;97.392;39.9724827;42.0670568;42.9880928;42.5438066;40.5515347;37.4236491;33.7934432;30.0874147;26.5369758;23.2387051;1.0524004;1.02189447;0.9896649;0.953171283;0.922866405;0.902997009;0.890332913;0.881995879;0.875710378;KOR
KWT;Kuwait;SSP4_KWT;2.737;3.551;4.27;4.922;5.406;5.689;5.745;5.592;5.297;4.873;98.384;99.744;99.853;99.902;99.93;99.947;99.96;99.968;99.975;99.98;2.69277008;3.54190944;4.2637231;4.91717644;5.4022158;5.68598483;5.742702;5.59021056;5.29567575;4.8720254;1.31534046;1.20379224;1.15325886;1.09864185;1.05252827;1.00997491;0.973446047;0.947312394;0.920000701;KWT
LAO;Laos;SSP4_LAO;6.201;7.179;8.165;8.937;9.651;10.232;10.671;11.156;11.713;12.285;33.184;47.57;60.293;70.22;77.564;82.931;86.876;89.813;92.027;93.718;2.05773984;3.4150503;4.92292345;6.2755614;7.48570164;8.48549992;9.27053796;10.0195383;10.7791225;11.5132563;1.65961228;1.44153761;1.27476315;1.19283378;1.13356106;1.09251524;1.08079362;1.0758103;1.06810701;LAO
LBN;Lebanon;SSP4_LBN;4.228;4.503;4.673;4.71;4.616;4.408;4.1;3.727;3.338;2.963;87.244;89.098;90.399;91.358;92.09;92.665;93.127;93.505;93.818;94.082;3.68867632;4.01208294;4.22434527;4.3029618;4.2508744;4.0846732;3.818207;3.48493135;3.13164484;2.78764966;1.08767552;1.05290577;1.01861035;0.987894989;0.960901879;0.934764377;0.912714096;0.898624542;0.890155111;LBN
LBR;Liberia;SSP4_LBR;3.994;5.84;7.949;10.159;12.454;14.725;16.821;18.633;20.008;20.89;47.815;57.314;65.655;72.636;78.308;82.842;86.434;89.269;91.505;93.268;1.9097311;3.3471376;5.21891595;7.37909124;9.75247832;12.1984845;14.5390631;16.6334928;18.3083204;19.4836852;1.75267481;1.55921763;1.41391264;1.32163677;1.25080868;1.19187454;1.14405534;1.10069007;1.0641984;LBR
LBY;Libya;SSP4_LBY;6.355;7.352;8.017;8.551;8.9;8.927;8.71;8.358;7.91;7.387;77.888;84.782;89.385;92.508;94.663;96.171;97.238;98;98.548;98.943;4.9497824;6.23317264;7.16599545;7.91035908;8.425007;8.58518517;8.4694298;8.19084;7.7951468;7.30891941;1.25928215;1.14965458;1.10387442;1.06505999;1.01901223;0.986516846;0.967106428;0.951690767;0.937624345;LBY
LCA;Saint Lucia;SSP4_LCA;0.174;0.189;0.198;0.201;0.199;0.192;0.181;0.166;0.15;0.134;27.966;39.939;52.134;63.061;72.027;79.011;84.308;88.277;91.236;93.442;0.04866084;0.07548471;0.10322532;0.12675261;0.14333373;0.15170112;0.15259748;0.14653982;0.136854;0.12521228;1.55124141;1.36749972;1.2279217;1.13081482;1.05837698;1.00590872;0.960303014;0.933903153;0.914933287;LCA
LKA;Sri Lanka;SSP4_LKA;20.86;22.075;22.497;22.428;21.764;20.67;19.392;17.988;16.547;15.101;14.312;20.512;28.403;37.734;47.891;58.038;67.381;75.394;81.88;86.9;2.9854832;4.528024;6.38982291;8.46298152;10.4229972;11.9964546;13.0665235;13.5618727;13.5486836;13.122769;1.51668045;1.41117249;1.32444696;1.23159872;1.15096016;1.08919876;1.03790979;0.999027485;0.968564134;LKA
LSO;Lesotho;SSP4_LSO;2.171;2.367;2.531;2.648;2.746;2.816;2.862;2.921;2.987;3.062;26.884;39.118;51.613;62.738;71.781;78.77;84.045;87.993;90.944;93.153;0.58365164;0.92592306;1.30632503;1.66130224;1.97110626;2.2181632;2.4053679;2.57027553;2.71649728;2.85234486;1.58643101;1.4108354;1.27173728;1.18648264;1.12533923;1.08439627;1.06855817;1.05688952;1.05000836;LSO
LTU;Lithuania;SSP4_LTU;3.324;3.167;2.981;2.76;2.53;2.285;2.041;1.814;1.617;1.454;66.984;73.398;78.306;82.091;85.049;87.396;89.283;90.821;92.089;93.145;2.22654816;2.32451466;2.33430186;2.2657116;2.1517397;1.9969986;1.82226603;1.64749294;1.48907913;1.3543283;1.04399927;1.00421043;0.970616371;0.949697084;0.928085586;0.912502407;0.904090244;0.90384553;0.909507274;LTU
LUX;Luxembourg;SSP4_LUX;0.507;0.589;0.662;0.729;0.784;0.824;0.84;0.833;0.804;0.755;85.186;88.038;90.435;92.416;94.029;95.325;96.357;97.172;97.811;98.309;0.43189302;0.51854382;0.5986797;0.67371264;0.73718736;0.785478;0.8093988;0.80944276;0.78640044;0.74223295;1.20063024;1.15454023;1.12533069;1.09421631;1.0655066;1.03045381;1.00005431;0.971533108;0.943835878;LUX
LVA;Latvia;SSP4_LVA;2.252;2.112;1.982;1.854;1.724;1.584;1.433;1.276;1.13;1.001;67.72;73.995;78.877;82.689;85.691;88.082;90.006;91.57;92.854;93.917;1.5250544;1.5627744;1.56334214;1.53305406;1.47731284;1.39521888;1.28978598;1.1684332;1.0492502;0.94010917;1.02473354;1.00036329;0.980626071;0.963640408;0.944430213;0.924432717;0.905912468;0.897997592;0.895981883;LVA
MAC;Macao;SSP4_MAC;0.544;0.611;0.666;0.712;0.74;0.75;0.738;0.705;0.655;0.591;100;100;100;100;100;100;100;100;100;100;0.544;0.611;0.666;0.712;0.74;0.75;0.738;0.705;0.655;0.591;1.12316176;1.09001637;1.06906907;1.03932584;1.01351351;0.984;0.955284553;0.929078014;0.902290076;MAC
MAR;Morocco;SSP4_MAR;31.951;34.421;35.622;35.661;34.828;33.241;31.127;28.816;26.592;24.544;58.239;65.693;72.839;79.282;84.737;89.092;92.393;94.795;96.488;97.653;18.6079429;22.6121875;25.9467086;28.272754;29.5122024;29.6150717;28.7591691;27.3161272;25.658089;23.9679523;1.21519008;1.14746566;1.08964703;1.04383897;1.00348566;0.971099087;0.949823241;0.939301855;0.934128507;MAR
MDA;Moldova;SSP4_MDA;3.573;3.178;2.791;2.411;2.045;1.71;1.42;1.169;0.967;0.816;46.95;57.32;66.21;73.444;79.168;83.64;87.123;89.836;91.957;93.619;1.6775235;1.8216296;1.8479211;1.77073484;1.6189856;1.430244;1.2371466;1.05018284;0.88922419;0.76393104;1.08590407;1.01443296;0.95823076;0.914301545;0.88341984;0.86498989;0.848875016;0.846732737;0.859098356;MDA
MDG;Madagascar;SSP4_MDG;20.714;27.436;35.599;44.117;53.065;62.004;70.624;78.863;86.396;93.167;30.189;39.645;49.429;58.754;67.06;74.094;79.842;84.427;88.027;90.824;6.25334946;10.8770022;17.5962297;25.9205022;35.585389;45.9412438;56.3876141;66.581665;76.0518069;84.6179961;1.73938819;1.61774627;1.47307137;1.3728665;1.29101424;1.22738545;1.18078529;1.14223348;1.11263623;MDG
MDV;Maldives;SSP4_MDV;0.316;0.358;0.391;0.411;0.423;0.423;0.41;0.385;0.348;0.307;40.104;54.625;65.728;73.622;79.209;83.246;86.244;88.528;90.311;91.73;0.12672864;0.1955575;0.25699648;0.30258642;0.33505407;0.35213058;0.3536004;0.3408328;0.31428228;0.2816111;1.54312001;1.31417348;1.17739519;1.10730042;1.05096643;1.00417408;0.963892575;0.922101042;0.89604511;MDV
MEX;Mexico;SSP4_MEX;113.423;124.818;132.429;136.061;135.602;131.782;126.13;119.269;111.403;102.885;77.828;84.722;89.325;92.449;94.607;96.12;97.193;97.962;98.515;98.916;88.2748524;105.748306;118.292204;125.787034;128.288984;126.668858;122.589531;116.838298;109.748665;101.769727;1.19794373;1.11862032;1.06335861;1.01989037;0.987371279;0.96779534;0.953085446;0.939320989;0.927298079;MEX
MKD;Macedonia;SSP4_MKD;2.06;2.112;2.15;2.173;2.173;2.141;2.044;1.89;1.705;1.504;59.313;66.783;73.624;79.586;84.551;88.528;91.608;93.933;95.653;96.906;1.2218478;1.41045696;1.582916;1.72940378;1.83729323;1.89538448;1.87246752;1.7753337;1.63088365;1.45746624;1.15436387;1.12227175;1.09254299;1.06238534;1.03161784;0.987909071;0.948125231;0.918634987;0.893666596;MKD
MLI;Mali;SSP4_MLI;15.37;20.858;27.362;34.277;41.045;47.189;52.679;57.523;61.577;64.839;35.857;48.182;59.391;68.643;75.887;81.43;85.642;88.85;91.303;93.19;5.5112209;10.0498016;16.2505654;23.5287611;31.1478192;38.4260027;45.1153492;51.1091855;56.2216483;60.4234641;1.82351638;1.61700361;1.44787338;1.32381892;1.23366591;1.17408385;1.13285581;1.10003021;1.07473662;MLI
MLT;Malta;SSP4_MLT;0.417;0.431;0.435;0.429;0.416;0.399;0.376;0.344;0.31;0.277;94.668;97.031;98.127;98.743;99.125;99.377;99.549;99.67;99.757;99.82;0.39476556;0.41820361;0.42685245;0.42360747;0.41236;0.39651423;0.37430424;0.3428648;0.3092467;0.2765014;1.05937207;1.02068093;0.992397888;0.973448367;0.96157297;0.943986903;0.916005654;0.901949398;0.894112694;MLT
MMR;Myanmar;SSP4_MMR;47.963;49.71;49.735;48.009;44.874;40.915;36.728;32.762;29.243;26.24;33.647;43.753;53.341;61.754;68.783;74.503;79.107;82.805;85.784;88.194;16.1381106;21.7496163;26.5291464;29.6474779;30.8656834;30.4829024;29.054419;27.1285741;25.0858151;23.1421056;1.34771764;1.21975238;1.11754361;1.04108969;0.987598494;0.953138206;0.93371594;0.924700835;0.922517586;MMR
MNE;Montenegro;SSP4_MNE;0.631;0.647;0.655;0.656;0.649;0.634;0.604;0.558;0.504;0.446;61.458;69.664;75.582;79.908;83.146;85.632;87.584;89.149;90.426;91.484;0.38779998;0.45072608;0.4950621;0.52419648;0.53961754;0.54290688;0.52900736;0.49745142;0.45574704;0.40801864;1.16226432;1.09836577;1.05884995;1.02941847;1.00609569;0.974397967;0.940348769;0.916163914;0.895274361;MNE
MNG;Mongolia;SSP4_MNG;2.756;3.109;3.309;3.412;3.428;3.329;3.166;2.971;2.754;2.521;62.026;69.893;75.824;80.307;83.743;86.418;88.538;90.241;91.63;92.776;1.70943656;2.17297337;2.50901616;2.74007484;2.87071004;2.87685522;2.80311308;2.68106011;2.5234902;2.33888296;1.27116351;1.15464653;1.09209135;1.04767578;1.00214065;0.974367101;0.956458064;0.941228505;0.926844479;MNG
MOZ;Mozambique;SSP4_MOZ;23.391;28.97;35.15;41.044;46.5;51.593;55.96;59.853;63.327;66.421;38.434;50.23;60.381;68.483;74.75;79.568;83.296;86.212;88.523;90.376;8.99009694;14.551631;21.2239215;28.1081625;34.75875;41.0515182;46.6124416;51.6004684;56.0589602;60.028643;1.61862893;1.45852527;1.32436235;1.23660698;1.18104127;1.13546206;1.10701063;1.0864041;1.07081264;MOZ
MRT;Mauritania;SSP4_MRT;3.46;4.338;5.31;6.258;7.151;8.004;8.786;9.523;10.217;10.879;41.434;51.167;59.799;67.052;72.971;77.742;81.579;84.674;87.184;89.232;1.4336164;2.21962446;3.1753269;4.19611416;5.21815621;6.22246968;7.16753094;8.06350502;8.90758928;9.70754928;1.54826944;1.43056943;1.3214747;1.24356869;1.1924652;1.15187881;1.12500456;1.10467957;1.08980657;MRT
MTQ;Martinique;SSP4_MTQ;0.406;0.417;0.422;0.419;0.408;0.392;0.373;0.353;0.331;0.306;89.046;92.469;94.309;95.456;96.238;96.806;97.236;97.573;97.844;98.067;0.36152676;0.38559573;0.39798398;0.39996064;0.39265104;0.37947952;0.36269028;0.34443269;0.32386364;0.30008502;1.0665759;1.03212756;1.00496668;0.981724202;0.966454896;0.955757191;0.949660658;0.940281365;0.926578297;MTQ
MUS;Mauritius;SSP4_MUS;1.299;1.356;1.389;1.391;1.361;1.306;1.231;1.14;1.043;0.946;41.837;51.608;60.349;67.744;73.805;78.696;82.62;85.771;88.307;90.358;0.54346263;0.69980448;0.83824761;0.94231904;1.00448605;1.02776976;1.0170522;0.9777894;0.92104201;0.85478668;1.28767728;1.19783116;1.12415357;1.06597236;1.02317972;0.989572022;0.961395492;0.941963586;0.928064812;MUS
MWI;Malawi;SSP4_MWI;14.901;20.336;27.631;36.69;47.308;58.562;69.971;81.304;92.199;102.525;19.769;27.453;36.481;46.233;55.928;64.872;72.629;79.042;84.158;88.138;2.94577869;5.58284208;10.0800651;16.9628877;26.4584182;37.9903406;50.8192376;64.2643077;77.5928344;90.3634845;1.89520078;1.80554366;1.68281529;1.55978267;1.43585079;1.33768839;1.26456654;1.2074017;1.16458543;MWI
MYS;Malaysia;SSP4_MYS;28.401;32.575;35.971;38.414;39.689;39.971;39.345;37.819;35.593;32.934;72.171;79.623;84.067;86.955;88.961;90.427;91.541;92.414;93.117;93.693;20.4972857;25.9371923;30.2397406;33.4028937;35.3077313;36.1445762;36.0168064;34.9500507;33.1431338;30.8568526;1.26539643;1.16588335;1.10460252;1.05702612;1.02370146;0.996465038;0.970381722;0.948300022;0.931017954;MYS
MYT;Mayotte;SSP4_MYT;0.204;0.267;0.344;0.43;0.516;0.601;0.685;0.766;0.845;0.919;50.075;59.297;66.843;72.843;77.575;81.32;84.307;86.715;88.677;90.292;0.102153;0.15832299;0.22993992;0.3132249;0.400287;0.4887332;0.57750295;0.6642369;0.74932065;0.82978348;1.54986138;1.452347;1.36220322;1.27795396;1.22095696;1.18163233;1.15018789;1.12809248;1.10738104;MYT
