Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
DOM;Dominican Republic;SSP2_DOM;9.927;11.066;12.006;12.696;13.132;13.295;13.263;13.082;12.772;12.395;4.5202945;5.35002935;6.07490781;6.65551782;7.0802873;7.33294935;7.45323017;7.46681265;7.38638182;7.2493664
DZA;Algeria;SSP2_DZA;35.468;40.528;44.519;47.437;49.525;50.132;49.609;48.487;47.08;45.601;12.909974;15.6852669;18.1351721;20.1695531;21.8283174;22.775571;23.1231524;23.097286;22.8468486;22.4830698
ECU;Ecuador;SSP2_ECU;14.465;16.347;17.974;19.24;20.089;20.508;20.611;20.447;20.032;19.452;5.3802225;6.42880092;7.41626857;8.27321407;8.95012725;9.41959935;9.71814723;9.86029693;9.84903596;9.72457389
EGY;Egypt;SSP2_EGY;81.121;94.75;106.685;116.868;124.861;130.529;133.778;134.519;133.577;131.239;39.46228;52.7636593;66.1671473;78.9850427;90.4006535;99.9116147;107.154683;111.859788;114.597805;115.589823
ERI;Eritrea;SSP2_ERI;5.254;6.926;8.539;10.193;11.634;12.791;13.686;14.252;14.472;14.393;0.03396375;0.0550018846;0.0811985813;0.113212469;0.147467503;0.181243908;0.212934528;0.239819125;0.260074925;0.273385256
ESP;Spain;SSP2_ESP;46.077;48.769;50.208;51.675;52.76;52.845;52.081;50.965;49.602;47.759;21.99396;24.2651815;25.8788415;27.4428841;28.7336503;29.3946182;29.4864654;29.2830436;28.851704;28.0642303
EST;Estonia;SSP2_EST;1.341;1.325;1.297;1.273;1.259;1.241;1.216;1.19;1.162;1.133;0.337698563;0.349904558;0.356616315;0.362270709;0.368999821;0.373056467;0.373623431;0.372629884;0.369909366;0.365904581
ETH;Ethiopia;SSP2_ETH;82.95;103.021;123.971;142.61;158.829;172.13;181.728;187.822;190.76;191.006;4.526764;7.05518898;10.4296581;14.4136536;18.8564653;23.4919572;27.9477173;31.9725984;35.390657;38.1108633
FIN;Finland;SSP2_FIN;5.365;5.617;5.845;6.012;6.176;6.366;6.541;6.684;6.786;6.824;1.18582625;1.27350872;1.35321441;1.41619302;1.47596944;1.5398807;1.59842103;1.64749885;1.68492647;1.70494411
FJI;Fiji;SSP2_FJI;0.861;0.925;0.96;0.975;0.97;0.947;0.92;0.891;0.86;0.828;0.0260883223;0.031715996;0.035786667;0.0385321434;0.0399831513;0.040275018;0.0400679208;0.0395279831;0.0387134551;0.0377112436
FRA;France;SSP2_FRA;62.787;66.609;70.324;73.707;76.504;78.866;80.865;82.44;83.226;82.97;30.769366;33.4970001;36.0831892;38.4274365;40.4050413;42.0981634;43.5496452;44.7314836;45.4469278;45.5561013
FSM;Micronesia;SSP2_FSM;0.111;0.114;0.115;0.112;0.107;0.101;0.095;0.09;0.087;0.085;0.000420394745;0.000525164673;0.000629514305;0.000712104823;0.000773529987;0.000814379047;0.000840140914;0.000860491412;0.000888481598;0.000917887253
GAB;Gabon;SSP2_GAB;1.505;1.759;1.982;2.158;2.288;2.375;2.415;2.41;2.37;2.304;0.706509375;0.851942054;0.973835411;1.06855432;1.1380565;1.18462235;1.20668241;1.20553865;1.1863962;1.15389794
GBR;United Kingdom;SSP2_GBR;62.036;66.209;70.037;73.396;76.592;79.367;81.528;83.235;84.308;84.724;40.499712;45.2696703;49.4205422;52.9778693;56.2322289;59.0425125;61.2897157;63.1092853;64.3769095;65.0807253
GEO;Georgia;SSP2_GEO;4.352;4.134;3.842;3.543;3.226;2.912;2.645;2.419;2.238;2.11;1.726872;1.82419483;1.83566524;1.79840517;1.71610266;1.60744698;1.50407421;1.40927952;1.33019601;1.27532306
GHA;Ghana;SSP2_GHA;24.392;30.161;35.931;41.5;46.376;50.26;53.389;55.682;57.046;57.597;11.603497;16.1098812;20.8857701;25.6900904;30.1156799;33.87256;37.0540686;39.5708027;41.3320455;42.4062575
GIN;Guinea;SSP2_GIN;9.982;11.778;13.356;14.613;15.48;15.937;16.255;16.47;16.556;16.576;3.0092485;4.17946678;5.41442091;6.59923365;7.62939103;8.43247935;9.11445625;9.68700219;10.1320896;10.4877307
GLP;Guadeloupe;SSP2_GLP;0.461;0.484;0.503;0.515;0.518;0.516;0.512;0.509;0.506;0.501;0.0674107031;0.0717369207;0.0746330135;0.0764502549;0.0769171481;0.0766332053;0.0760482789;0.0756094906;0.0751691182;0.0744300626
GMB;Gambia;SSP2_GMB;1.728;2.185;2.601;2.976;3.273;3.482;3.64;3.749;3.814;3.838;0.830155125;1.17348664;1.50114812;1.80353291;2.05334189;2.24064257;2.38775455;2.49608335;2.56935824;2.60997359
GNB;Guinea-Bissau;SSP2_GNB;1.515;1.811;2.074;2.307;2.488;2.61;2.684;2.713;2.693;2.649;0.450549;0.641309332;0.854787086;1.08301176;1.30462946;1.5025859;1.67150382;1.80487465;1.89388441;1.952215
GNQ;Equatorial Guinea;SSP2_GNQ;0.7;0.901;1.097;1.28;1.443;1.583;1.689;1.757;1.785;1.774;0.11393618;0.168959134;0.229990601;0.293010561;0.354152691;0.410766186;0.458456259;0.494792182;0.518206006;0.528263719
GRC;Greece;SSP2_GRC;11.359;11.43;11.379;11.351;11.248;11.022;10.686;10.296;9.891;9.442;5.5503715;6.07614699;6.44549031;6.75105286;6.95057629;7.02200404;6.97883546;6.86306757;6.70674182;6.49551945
GRD;Grenada;SSP2_GRD;0.104;0.11;0.113;0.115;0.116;0.115;0.112;0.109;0.105;0.101;0.00682501025;0.00831266281;0.00956232229;0.0106537273;0.0115571994;0.0121521177;0.0124174425;0.0125729228;0.0125173474;0.0123788952
GTM;Guatemala;SSP2_GTM;14.389;17.505;20.401;22.911;24.965;26.512;27.699;28.486;28.866;28.893;3.20696925;4.38785194;5.58990074;6.72108401;7.72324381;8.55367642;9.24345604;9.77142454;10.1298064;10.3343252
GUF;French Guiana;SSP2_GUF;0.231;0.285;0.334;0.374;0.405;0.428;0.443;0.45;0.45;0.444;0.0519915781;0.0669809598;0.0817412311;0.0949428768;0.106145835;0.115227182;0.121904776;0.125997298;0.127699265;0.127284531
GUM;Guam;SSP2_GUM;0.18;0.201;0.219;0.233;0.241;0.245;0.247;0.244;0.238;0.23;0.0163045879;0.0188463959;0.0207293797;0.0221542189;0.0229748617;0.0233952515;0.0236131291;0.0233453079;0.0227848951;0.0220288552
GUY;Guyana;SSP2_GUY;0.754;0.774;0.782;0.766;0.732;0.688;0.645;0.607;0.573;0.546;0.108727961;0.136756296;0.162131109;0.179836622;0.189239022;0.191716865;0.190637319;0.187983358;0.184227741;0.180963878
HKG;Hong Kong;SSP2_HKG;7.053;7.647;8.253;8.818;9.267;9.577;9.655;9.502;9.117;8.496;4.1345785;4.48279056;4.8380372;5.169249;5.4324598;5.61418663;5.65991144;5.57022046;5.34452746;4.98048758
HND;Honduras;SSP2_HND;7.601;8.924;10.061;10.987;11.659;12.096;12.331;12.389;12.306;12.122;1.87989725;2.47026874;3.03154921;3.53220351;3.9416942;4.25529512;4.47879893;4.61867821;4.68782267;4.70197085
HRV;Croatia;SSP2_HRV;4.403;4.339;4.259;4.167;4.063;3.95;3.802;3.621;3.423;3.22;1.37950963;1.50256595;1.58184411;1.6279918;1.64829992;1.64931307;1.62372394;1.57456161;1.51039966;1.43808929
HTI;Haiti;SSP2_HTI;9.993;11.067;11.901;12.462;12.747;12.731;12.493;12.109;11.643;11.193;3.17939375;4.09833929;4.860438;5.43605834;5.82355288;6.01578698;6.05525944;5.98563281;5.84553275;5.69043521
HUN;Hungary;SSP2_HUN;9.984;9.729;9.488;9.202;8.899;8.574;8.164;7.721;7.312;6.926;4.5426905;4.64463544;4.72205477;4.74788022;4.73758081;4.69048267;4.57327058;4.41549892;4.2579144;4.09751226
IDN;Indonesia;SSP2_IDN;239.871;261.705;277.364;286.314;287.522;282.01;271.456;257.844;242.867;227.518;74.20312;92.7899069;109.190895;122.193138;130.686933;134.724323;134.963804;132.425557;128.113303;122.723452
IND;India;SSP2_IND;1224.614;1388.089;1528.595;1645.885;1733.795;1779.295;1781.252;1747.797;1684.434;1602.936;263.122944;355.124223;455.138455;558.184843;656.781337;739.993468;801.359519;839.96719;855.741805;853.358554
IRL;Ireland;SSP2_IRL;4.47;5.037;5.513;5.956;6.358;6.665;6.87;7.003;7.075;7.076;1.698315;2.08082527;2.42574727;2.75087363;3.05034271;3.29623792;3.48244937;3.62280604;3.72276178;3.77723797
IRN;Iran;SSP2_IRN;73.974;82.339;87.95;91.658;93.465;92.471;89.152;84.178;79.021;74.815;27.300726;32.1230502;35.8021332;38.5737519;40.3926402;40.834658;40.076318;38.4085422;36.5130442;34.9450049
IRQ;Iraq;SSP2_IRQ;31.672;40.772;50.174;59.535;67.757;74.671;80.387;84.649;87.254;88.494;12.789998;17.6922239;22.9916008;28.4557666;33.4809549;37.8967093;41.6973727;44.7088019;46.7886092;48.0681084
ISL;Iceland;SSP2_ISL;0.32;0.369;0.413;0.454;0.492;0.526;0.552;0.573;0.585;0.589;0.0403778438;0.0482393904;0.0544450496;0.0600787431;0.0652462543;0.0698482159;0.0733656573;0.0762024066;0.0778314562;0.0783883002
ISR;Israel;SSP2_ISR;7.418;9.237;11.05;12.86;14.649;16.315;17.995;19.708;21.417;23.144;4.2675425;5.33321245;6.40213999;7.47562418;8.54274262;9.54341336;10.5570063;11.5944241;12.633784;13.6877572
ITA;Italy;SSP2_ITA;60.551;61.702;61.954;62.022;61.476;60.171;58.305;56.361;54.378;51.885;31.561606;33.6962371;35.2590725;36.6067963;37.4667223;37.7202021;37.4662547;37.0112335;36.3939998;35.3074458
JAM;Jamaica;SSP2_JAM;2.741;2.836;2.88;2.859;2.786;2.66;2.535;2.428;2.327;2.242;1.1979625;1.39909518;1.54370584;1.62485651;1.65227361;1.62860504;1.59039853;1.55259078;1.51072999;1.47342709
JOR;Jordan;SSP2_JOR;6.187;7.993;9.855;11.633;13.253;14.629;15.591;16.08;16.173;15.935;3.12086875;4.22306127;5.38713015;6.52539348;7.58505153;8.50770309;9.18554501;9.57548764;9.71730339;9.64677525
JPN;Japan;SSP2_JPN;126.536;124.813;120.41;114.754;108.609;102.415;95.619;88.69;81.686;74.941;85.024488;88.7017516;89.7819044;89.1561763;87.4066383;84.9496805;81.3958881;77.1980131;72.4788266;67.6016658
KAZ;Kazakhstan;SSP2_KAZ;16.026;17.59;18.694;19.581;20.178;20.41;20.39;20.055;19.499;18.794;4.5325035;5.52422368;6.30244753;6.93959916;7.41668754;7.71083236;7.8686712;7.87036757;7.75632809;7.55902169
KEN;Kenya;SSP2_KEN;40.513;50.658;60.593;70.035;78.056;84.165;89.022;92.594;94.732;95.541;3.59234625;5.53429418;7.92800957;10.682052;13.5412333;16.2544706;18.7936479;21.0480538;22.902372;24.320211
KGZ;Kyrgyzstan;SSP2_KGZ;5.334;5.839;6.161;6.367;6.41;6.32;6.182;5.993;5.779;5.584;1.73251088;2.22436527;2.68343828;3.100346;3.42355997;3.64405229;3.79841088;3.88274807;3.91431771;3.92686613
KHM;Cambodia;SSP2_KHM;14.138;15.607;16.66;17.289;17.615;17.54;17.197;16.719;16.192;15.72;1.30175037;1.73351409;2.20169537;2.6786733;3.15143266;3.5687478;3.92063987;4.21136419;4.44822156;4.6545666
KOR;South Korea;SSP2_KOR;48.184;49.378;49.661;48.63;46.183;42.906;39.392;35.975;32.855;30.044;26.36791;27.8874038;28.8314842;28.9088222;28.0089289;26.4582191;24.6262384;22.7418578;20.9565638;19.3017027
KWT;Kuwait;SSP2_KWT;2.737;3.584;4.386;5.166;5.82;6.314;6.621;6.728;6.677;6.488;2.16823325;2.87846868;3.52643978;4.15561506;4.68301554;5.0813729;5.32913304;5.41568896;5.37501296;5.22312838
LAO;Laos;SSP2_LAO;6.201;7.066;7.802;8.304;8.631;8.765;8.698;8.54;8.352;8.134;0.230676641;0.323997715;0.41971235;0.504163185;0.574435561;0.625958311;0.656207465;0.672845163;0.681346373;0.682646942
LBN;Lebanon;SSP2_LBN;4.228;4.54;4.8;4.941;4.973;4.916;4.766;4.554;4.32;4.086;2.208249;2.42159384;2.59766031;2.70233342;2.74162737;2.72712534;2.65709539;2.54920849;2.42631628;2.30134854
LBR;Liberia;SSP2_LBR;3.994;5.752;7.585;9.393;11.094;12.548;13.692;14.48;14.854;14.86;1.71948937;2.82146898;4.10426746;5.47635373;6.85145125;8.1075618;9.17144814;9.98689024;10.4940019;10.7107103
LBY;Libya;SSP2_LBY;6.355;7.461;8.305;9.061;9.703;10.036;10.142;10.129;10.003;9.783;2.5932375;3.19426509;3.68261302;4.12578947;4.51002403;4.74172869;4.85573199;4.90268084;4.88597742;4.81542108
LCA;Saint Lucia;SSP2_LCA;0.174;0.19;0.202;0.21;0.213;0.212;0.207;0.199;0.19;0.18;0.00691977734;0.00936660876;0.0117713221;0.0139149116;0.0155727413;0.0167181836;0.0173126513;0.0174305486;0.0172652859;0.0168475325
LKA;Sri Lanka;SSP2_LKA;20.86;22.438;23.436;24.076;24.188;23.87;23.321;22.63;21.873;21.045;3.96258275;5.42144035;7.05395691;8.82647805;10.5543;12.1190975;13.4864747;14.6214322;15.5238163;16.1696712
LSO;Lesotho;SSP2_LSO;2.171;2.369;2.521;2.612;2.666;2.679;2.658;2.605;2.532;2.445;0.280012906;0.385677635;0.495280342;0.595501806;0.683161407;0.752440263;0.802625501;0.833400409;0.848663006;0.851256273
LTU;Lithuania;SSP2_LTU;3.324;3.19;3.051;2.879;2.713;2.537;2.361;2.209;2.089;2;0.81120525;0.82149385;0.822902945;0.80806319;0.788040301;0.759036707;0.724641689;0.693112034;0.66809408;0.650305482
LUX;Luxembourg;SSP2_LUX;0.507;0.593;0.676;0.757;0.831;0.895;0.94;0.964;0.968;0.952;0.211234547;0.255336925;0.29900056;0.342162026;0.38216561;0.417271393;0.442996083;0.458149205;0.463075515;0.45774013
LVA;Latvia;SSP2_LVA;2.252;2.124;2.02;1.925;1.835;1.743;1.643;1.538;1.442;1.359;0.548785312;0.543251264;0.538719761;0.532315539;0.523612457;0.511115262;0.493379441;0.471534066;0.450201516;0.431100597
MAC;Macao;SSP2_MAC;0.544;0.615;0.678;0.735;0.779;0.807;0.815;0.804;0.775;0.73;0.348087875;0.393518462;0.433830109;0.470302552;0.498456718;0.516373006;0.521491945;0.514453403;0.495897248;0.467103215
MAR;Morocco;SSP2_MAR;31.951;34.601;36.367;37.132;37.076;36.291;35.014;33.512;32.109;30.879;12.747107;15.2867265;17.2189087;18.4612295;19.103397;19.2083204;18.9214724;18.4089243;17.8718192;17.3727168
MDA;Moldova;SSP2_MDA;3.573;3.197;2.85;2.511;2.181;1.877;1.616;1.394;1.223;1.106;1.355428;1.37922398;1.35990752;1.29701701;1.19972871;1.08594892;0.974052134;0.869007314;0.784038593;0.725904386
MDG;Madagascar;SSP2_MDG;20.714;26.869;33.27;39.502;45.111;49.986;53.956;56.896;58.533;59.054;0.975687688;1.51936383;2.19475428;2.96254003;3.76144881;4.5483783;5.27641739;5.90587605;6.38512305;6.7156121
MDV;Maldives;SSP2_MDV;0.316;0.362;0.403;0.433;0.457;0.471;0.472;0.461;0.439;0.412;0;0;0;0;0;0;0;0;0;0
MEX;Mexico;SSP2_MEX;113.423;126.183;136.747;144.298;148.719;150.033;149.685;148.421;145.998;143.066;52.769756;61.260401;68.7025105;74.5396725;78.5916909;80.7874633;81.8662207;82.2378288;81.784624;80.8853846
MKD;Macedonia;SSP2_MKD;2.06;2.127;2.196;2.259;2.311;2.342;2.315;2.233;2.118;1.98;0.830367188;0.947891999;1.04700854;1.12928905;1.1958202;1.24364576;1.25411876;1.22887819;1.18041643;1.11492965
MLI;Mali;SSP2_MLI;15.37;20.344;25.781;31.118;35.91;39.879;43.122;45.54;47.213;48.141;3.35909225;5.29466314;7.69743179;10.3442956;12.9860929;15.4133369;17.5764154;19.3766438;20.8070277;21.8424534
MLT;Malta;SSP2_MLT;0.417;0.433;0.444;0.446;0.443;0.439;0.429;0.412;0.392;0.372;0.306530719;0.326236951;0.338303303;0.341960484;0.340974321;0.338754559;0.331611009;0.318857341;0.303643643;0.288333598
MMR;Myanmar;SSP2_MMR;47.963;50.163;51.096;50.515;48.628;46.031;43.242;40.599;38.334;36.467;6.0330145;7.48872696;8.77066719;9.70598932;10.2325507;10.4249912;10.3968009;10.2521734;10.0813241;9.92119378
MNE;Montenegro;SSP2_MNE;0.631;0.652;0.669;0.682;0.688;0.69;0.678;0.651;0.615;0.575;0.166646219;0.186240455;0.203248369;0.217616544;0.228385741;0.236569102;0.238745137;0.234412946;0.225667912;0.214410053
MNG;Mongolia;SSP2_MNG;2.756;3.142;3.411;3.612;3.765;3.812;3.803;3.771;3.704;3.615;0.943955312;1.16997642;1.35275616;1.50357594;1.62793208;1.69902672;1.73728891;1.75802906;1.75636974;1.73896051
MOZ;Mozambique;SSP2_MOZ;23.391;28.638;33.801;38.469;42.293;45.387;47.774;49.385;50.161;50.194;4.1791175;6.02222098;8.06169527;10.1115476;11.988418;13.6513657;15.0635463;16.1750479;16.9480305;17.4008755
MRT;Mauritania;SSP2_MRT;3.46;4.269;5.026;5.722;6.271;6.701;7.015;7.219;7.319;7.322;0.908080062;1.28735188;1.68926304;2.09357621;2.4532925;2.76514909;3.02193588;3.22093087;3.36165245;3.44549214
MTQ;Martinique;SSP2_MTQ;0.406;0.42;0.432;0.438;0.438;0.435;0.43;0.426;0.42;0.412;0.0429257227;0.0461129193;0.0483742286;0.0496425988;0.0500492836;0.0499998497;0.049644679;0.0493533257;0.0487933521;0.0479730435
MUS;Mauritius;SSP2_MUS;1.299;1.367;1.426;1.461;1.469;1.461;1.437;1.399;1.352;1.302;0.454960437;0.550872994;0.640425938;0.713653796;0.766309841;0.802840645;0.823287797;0.829156513;0.823959854;0.81212647
MWI;Malawi;SSP2_MWI;14.901;20.02;26.228;33.269;40.541;47.383;53.577;58.948;63.344;66.731;1.51710775;2.46854365;3.86063644;5.75715948;8.11861043;10.8089564;13.7108285;16.6800656;19.5564152;22.2097924
MYS;Malaysia;SSP2_MYS;28.401;32.945;37.161;40.658;43.265;45.127;46.216;46.484;45.96;44.936;13.437531;16.3699542;19.2685292;21.872612;24.0221833;25.7406064;26.9722828;27.6583259;27.7954831;27.5497327
MYT;Mayotte;SSP2_MYT;0.204;0.262;0.323;0.387;0.444;0.492;0.533;0.564;0.586;0.598;0.0313040664;0.0454077108;0.0610921075;0.0780380286;0.093934925;0.107991978;0.120408259;0.130366824;0.137989457;0.142975731
NAM;Namibia;SSP2_NAM;2.283;2.641;2.946;3.181;3.343;3.448;3.494;3.481;3.415;3.309;0.259953594;0.349684643;0.440998867;0.525895786;0.598985384;0.659595397;0.705217962;0.734437193;0.747625237;0.747297683
NCL;New Caledonia;SSP2_NCL;0.251;0.29;0.327;0.358;0.386;0.409;0.423;0.43;0.429;0.422;0.0130608398;0.0165335153;0.0199043393;0.0228676088;0.0255711558;0.0278695679;0.029472069;0.0305000698;0.0308763177;0.0307404163
