Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
GRC;Greece;SSP2_GRC;11.359;11.43;11.379;11.351;11.248;11.022;10.686;10.296;9.891;9.442;7.8579305;8.6022964;9.12519367;9.55779342;9.84026842;9.94139216;9.8802763;9.71637807;9.49506012;9.19602235
GRD;Grenada;SSP2_GRD;0.104;0.11;0.113;0.115;0.116;0.115;0.112;0.109;0.105;0.101;0.0780795391;0.0950985942;0.109394959;0.121880859;0.132216768;0.139022758;0.142058129;0.143836855;0.143201062;0.14161714
GTM;Guatemala;SSP2_GTM;14.389;17.505;20.401;22.911;24.965;26.512;27.699;28.486;28.866;28.893;11.729852;16.0490637;20.4456929;24.5831234;28.2486359;31.286037;33.8089838;35.7400881;37.0509103;37.7989607
GUF;French Guiana;SSP2_GUF;0.231;0.285;0.334;0.374;0.405;0.428;0.443;0.45;0.45;0.444;0.180106703;0.232032192;0.283164008;0.328896509;0.367705253;0.399164414;0.422296614;0.436473727;0.442369598;0.440932899
GUM;Guam;SSP2_GUM;0.18;0.201;0.219;0.233;0.241;0.245;0.247;0.244;0.238;0.23;0.139738672;0.161523269;0.177661405;0.189873007;0.196906336;0.200509292;0.202376614;0.20008125;0.195278225;0.188798576
GUY;Guyana;SSP2_GUY;0.754;0.774;0.782;0.766;0.732;0.688;0.645;0.607;0.573;0.546;0.493300625;0.620465662;0.735591623;0.81592184;0.858580691;0.869822705;0.864924789;0.852883724;0.835844424;0.821036221
HKG;Hong Kong;SSP2_HKG;7.053;7.647;8.253;8.818;9.267;9.577;9.655;9.502;9.117;8.496;7.014814;7.60559799;8.20831702;8.77025803;9.21682707;9.52514869;9.60272638;9.45055475;9.06763919;8.45000138
HND;Honduras;SSP2_HND;7.601;8.924;10.061;10.987;11.659;12.096;12.331;12.389;12.306;12.122;4.42542;5.81519904;7.13649564;8.31507363;9.27904561;10.0172858;10.5434307;10.8727171;11.0354884;11.0687942
HRV;Croatia;SSP2_HRV;4.403;4.339;4.259;4.167;4.063;3.95;3.802;3.621;3.423;3.22;2.614627;2.84785943;2.99811777;3.08558291;3.12407351;3.12599377;3.0774939;2.98431503;2.8627069;2.72565483
HTI;Haiti;SSP2_HTI;9.993;11.067;11.901;12.462;12.747;12.731;12.493;12.109;11.643;11.193;8.2490715;10.6333145;12.6106119;14.1040832;15.1094542;15.6082137;15.7106266;15.5299774;15.1664818;14.7640747
HUN;Hungary;SSP2_HUN;9.984;9.729;9.488;9.202;8.899;8.574;8.164;7.721;7.312;6.926;6.3935105;6.53699068;6.64595282;6.68230029;6.66780461;6.60151736;6.43654976;6.21449749;5.9927086;5.76695412
IDN;Indonesia;SSP2_IDN;239.871;261.705;277.364;286.314;287.522;282.01;271.456;257.844;242.867;227.518;200.412912;250.61339;294.910312;330.027668;352.968296;363.872757;364.519564;357.66409;346.017258;331.459977
IND;India;SSP2_IND;1224.614;1388.089;1528.595;1645.885;1733.795;1779.295;1781.252;1747.797;1684.434;1602.936;975.933376;1317.16975;1688.12648;2070.3296;2436.02788;2744.66496;2972.27406;3115.47143;3173.9801;3165.14053
IRL;Ireland;SSP2_IRL;4.47;5.037;5.513;5.956;6.358;6.665;6.87;7.003;7.075;7.076;2.47314275;3.03016691;3.53245379;4.00591361;4.44201044;4.80009121;5.07125851;5.27565057;5.42120944;5.50053948
IRN;Iran;SSP2_IRN;73.974;82.339;87.95;91.658;93.465;92.471;89.152;84.178;79.021;74.815;62.66468;73.7335944;82.1783721;88.540203;92.7151854;93.7297703;91.9891158;88.160989;83.8101605;80.2109639
IRQ;Iraq;SSP2_IRQ;31.672;40.772;50.174;59.535;67.757;74.671;80.387;84.649;87.254;88.494;28.060912;38.816264;50.4429544;62.4311875;73.4563155;83.1443622;91.4829156;98.0899103;102.652952;105.460139
ISL;Iceland;SSP2_ISL;0.32;0.369;0.413;0.454;0.492;0.526;0.552;0.573;0.585;0.589;0.234992188;0.280745053;0.316860934;0.349648073;0.37972211;0.406504744;0.426975655;0.443485054;0.452965846;0.456206584
ISR;Israel;SSP2_ISR;7.418;9.237;11.05;12.86;14.649;16.315;17.995;19.708;21.417;23.144;6.8505805;8.56127413;10.2771971;12.0004347;13.7134536;15.3198056;16.9469012;18.6122424;20.2807012;21.9726184
ITA;Italy;SSP2_ITA;60.551;61.702;61.954;62.022;61.476;60.171;58.305;56.361;54.378;51.885;45.976792;49.0863768;51.3630086;53.3262807;54.5789621;54.9482141;54.5782809;53.9154372;53.0162933;51.4334756
JAM;Jamaica;SSP2_JAM;2.741;2.836;2.88;2.859;2.786;2.66;2.535;2.428;2.327;2.242;2.31870625;2.70800691;2.98790687;3.14497736;3.1980443;3.1522328;3.0782825;3.00510404;2.92408074;2.85187943
JOR;Jordan;SSP2_JOR;6.187;7.993;9.855;11.633;13.253;14.629;15.591;16.08;16.173;15.935;5.616469;7.6000289;9.69494454;11.7434193;13.650432;15.3108812;16.5307589;17.2325188;17.4877374;17.3608115
JPN;Japan;SSP2_JPN;126.536;124.813;120.41;114.754;108.609;102.415;95.619;88.69;81.686;74.941;116.098256;121.119443;122.594358;121.739946;119.351007;115.996109;111.143517;105.411451;98.9675512;92.3079419
KAZ;Kazakhstan;SSP2_KAZ;16.026;17.59;18.694;19.581;20.178;20.41;20.39;20.055;19.499;18.794;12.351894;15.0545113;17.1753125;18.9116662;20.2118185;21.0134165;21.443556;21.4481789;21.1374006;20.5997049
KEN;Kenya;SSP2_KEN;40.513;50.658;60.593;70.035;78.056;84.165;89.022;92.594;94.732;95.541;21.24192;32.7248617;46.8791518;63.1640932;80.0707322;96.1143888;111.128811;124.459349;135.424127;143.807958
KGZ;Kyrgyzstan;SSP2_KGZ;5.334;5.839;6.161;6.367;6.41;6.32;6.182;5.993;5.779;5.584;4.228667;5.42917229;6.54966562;7.56724301;8.35613518;8.89430705;9.27106143;9.47690943;9.55396377;9.58459162
KHM;Cambodia;SSP2_KHM;14.138;15.607;16.66;17.289;17.615;17.54;17.197;16.719;16.192;15.72;7.269095;9.68010369;12.2944714;14.9579605;17.5978927;19.9282192;21.8932172;23.5166488;24.8392823;25.9915322
KOR;South Korea;SSP2_KOR;48.184;49.378;49.661;48.63;46.183;42.906;39.392;35.975;32.855;30.044;44.009164;46.5452639;48.1209742;48.2500547;46.7480943;44.1598937;41.1022399;37.9571285;34.9773969;32.2153633
KWT;Kuwait;SSP2_KWT;2.737;3.584;4.386;5.166;5.82;6.314;6.621;6.728;6.677;6.488;2.624285;3.48390662;4.26816765;5.02967947;5.66800986;6.15015506;6.45002741;6.55478893;6.50555741;6.32172644
LAO;Laos;SSP2_LAO;6.201;7.066;7.802;8.304;8.631;8.765;8.698;8.54;8.352;8.134;1.18346412;1.66223884;2.15329349;2.58656031;2.94708592;3.21141838;3.36660873;3.45196683;3.49558147;3.50225391
LBN;Lebanon;SSP2_LBN;4.228;4.54;4.8;4.941;4.973;4.916;4.766;4.554;4.32;4.086;3.76904775;4.13318553;4.43369644;4.61235291;4.67941997;4.65466785;4.53514046;4.35099869;4.14124581;3.9279504
LBR;Liberia;SSP2_LBR;3.994;5.752;7.585;9.393;11.094;12.548;13.692;14.48;14.854;14.86;2.22718575;3.65453582;5.31609333;7.09330175;8.87441052;10.5014002;11.8794096;12.9356191;13.5924606;13.8731542
LBY;Libya;SSP2_LBY;6.355;7.461;8.305;9.061;9.703;10.036;10.142;10.129;10.003;9.783;5.168037;6.36581885;7.33904254;8.22224445;8.98798164;9.44974354;9.67693958;9.77050347;9.73721539;9.59660436
LCA;Saint Lucia;SSP2_LCA;0.174;0.19;0.202;0.21;0.213;0.212;0.207;0.199;0.19;0.18;0.125515406;0.16989762;0.21351587;0.252397684;0.282468474;0.303245249;0.31402809;0.316166587;0.313168946;0.305591464
LKA;Sri Lanka;SSP2_LKA;20.86;22.438;23.436;24.076;24.188;23.87;23.321;22.63;21.873;21.045;10.727129;14.6764102;19.0958046;23.894206;28.5716021;32.8076738;36.5093079;39.5817575;42.0246062;43.7730035
LSO;Lesotho;SSP2_LSO;2.171;2.369;2.521;2.612;2.666;2.679;2.658;2.605;2.532;2.445;1.30874812;1.80261292;2.31488337;2.78330696;3.19301786;3.51681926;3.7513793;3.89521768;3.9665533;3.97867394
LTU;Lithuania;SSP2_LTU;3.324;3.19;3.051;2.879;2.713;2.537;2.361;2.209;2.089;2;2.3075215;2.33678803;2.34079629;2.29858372;2.24162743;2.15912498;2.06128631;1.97159834;1.90043328;1.84983256
LUX;Luxembourg;SSP2_LUX;0.507;0.593;0.676;0.757;0.831;0.895;0.94;0.964;0.968;0.952;0.342867906;0.414453214;0.48532637;0.555384426;0.620316726;0.677299101;0.719054443;0.743650416;0.751646616;0.742986422
LVA;Latvia;SSP2_LVA;2.252;2.124;2.02;1.925;1.835;1.743;1.643;1.538;1.442;1.359;1.49071675;1.4756841;1.46337475;1.44597837;1.42233737;1.38839008;1.34021261;1.28087198;1.22292439;1.17103878
MAC;Macao;SSP2_MAC;0.544;0.615;0.678;0.735;0.779;0.807;0.815;0.804;0.775;0.73;0.542754375;0.613591803;0.676447548;0.733317032;0.777216283;0.80515217;0.813133852;0.80215904;0.773225442;0.728328481
MAR;Morocco;SSP2_MAR;31.951;34.601;36.367;37.132;37.076;36.291;35.014;33.512;32.109;30.879;23.708666;28.4321685;32.0258828;34.3365066;35.5308901;35.7260398;35.1925241;34.2392229;33.2402475;32.3119545
MDA;Moldova;SSP2_MDA;3.573;3.197;2.85;2.511;2.181;1.877;1.616;1.394;1.223;1.106;2.15514825;2.19298417;2.16227074;2.06227401;1.90758435;1.72667298;1.54875564;1.381733;1.24663162;1.15419747
MDG;Madagascar;SSP2_MDG;20.714;26.869;33.27;39.502;45.111;49.986;53.956;56.896;58.533;59.054;12.128416;18.8866549;27.282186;36.8262492;46.7571914;56.5392234;65.5892105;73.4137803;79.3711241;83.4793124
MDV;Maldives;SSP2_MDV;0.316;0.362;0.403;0.433;0.457;0.471;0.472;0.461;0.439;0.412;0.17088825;0.234444744;0.29712501;0.350662205;0.396578508;0.430524967;0.448992936;0.452435185;0.441700704;0.42297363
MEX;Mexico;SSP2_MEX;113.423;126.183;136.747;144.298;148.719;150.033;149.685;148.421;145.998;143.066;89.98204;104.460135;117.150287;127.103711;134.01314;137.757331;139.596809;140.230468;139.457672;137.924305
MKD;Macedonia;SSP2_MKD;2.06;2.127;2.196;2.259;2.311;2.342;2.315;2.233;2.118;1.98;1.52478187;1.74058966;1.92259481;2.07368438;2.19585383;2.28367466;2.30290598;2.25655737;2.16756828;2.04731659
MLI;Mali;SSP2_MLI;15.37;20.344;25.781;31.118;35.91;39.879;43.122;45.54;47.213;48.141;8.914863;14.0517714;20.4285994;27.4532437;34.4644417;40.906226;46.6469283;51.4246445;55.220812;57.96878
MLT;Malta;SSP2_MLT;0.417;0.433;0.444;0.446;0.443;0.439;0.429;0.412;0.392;0.372;0.399536031;0.425221385;0.440948821;0.445715637;0.44443026;0.441536994;0.432226;0.415602708;0.39577298;0.375817673
MMR;Myanmar;SSP2_MMR;47.963;50.163;51.096;50.515;48.628;46.031;43.242;40.599;38.334;36.467;32.303358;40.0978695;46.9619296;51.9700471;54.7894838;55.8198929;55.6689499;54.8945518;53.9797509;53.1223445
MNE;Montenegro;SSP2_MNE;0.631;0.652;0.669;0.682;0.688;0.69;0.678;0.651;0.615;0.575;0.452536156;0.505745286;0.55193113;0.590948629;0.620192922;0.642415249;0.648324382;0.636560099;0.612812522;0.582241241
